213.063,48.7231,747.389,0.444719,-0.546794,-0.492884,2
203.453,-24.0202,762.268,-0.502542,0.494176,0.546358,2
196.275,-107.287,753.705,-0.502542,0.494176,0.546358,2
151.677,-43.076,759.396,-0.538838,0.828781,-0.00418383,2
34.3654,21.3998,1047.22,0.703563,-0.0889076,-0.0518241,2
-65.7197,41.6437,1041.9,0.564003,-0.362958,-0.18801,2
-211.485,190.34,974.299,0.178153,-0.646607,0.338466,2
-199.557,150.825,796.409,-0.248805,-0.535487,0.124234,2
-227.919,107.789,734.425,-0.354351,0.472319,0.64408,2
-205.139,187.164,734.183,-0.354351,0.472319,0.64408,1
-200.149,112.59,696.867,0.31928,-0.344587,0.43885,2
43.0668,386.577,902.456,0.677175,0.0339529,0.707786,2
44.3831,459.635,599.888,-0.527693,0.425819,-0.395729,1
-52.0438,739.143,632.56,-0.579834,0.383995,-0.442129,1
-73.1192,815.042,510.038,-0.140192,0.677031,0.0863448,1
-85.3605,345.666,905.658,-0.145205,0.797693,-0.0406745,2
-171.158,258.867,619.682,0.475965,0.656315,0.393882,2
-222.797,549.231,561.504,0.390332,0.679075,0.38269,1
-257.114,578.445,435.296,0.758958,0.20681,0.612281,1
68.1255,-66.6311,1034.6,0.620885,-0.583288,0.376958,2
12.747,-113.179,932.739,0.620885,-0.583288,0.376958,2
44.192,-137.143,950.928,-0.0265857,0.851479,-0.00947037,2
124.119,-118.09,1005.37,0.583288,0.620885,0.363565,2
6.87324,-133.896,966.717,-0.0265857,0.851479,-0.00947037,2
10.7484,-115.712,1066.88,0.620885,-0.583288,0.376958,2
;
-21.0285,425.196,879.476,0.556813,-0.313808,0.659951,2
-32.1499,289.106,958.238,0.554612,-0.317682,0.657182,2
-40.4204,178.531,1018.12,0.465835,-0.413608,0.612103,2
-58.1444,-9.61845,1051.02,-0.431166,0.449633,-0.57107,2
-26.4553,19.8207,1053.18,-0.740712,-0.0512275,0.0458521,2
98.6575,37.1469,1053.25,0.851087,-0.0428453,-0.308477,2
295.457,83.0115,916.202,0.740692,-0.421379,-0.465725,2
338.714,0.627868,733.615,0.263021,0.134626,-0.570172,2
371.337,-68.1841,695.677,0.254517,0.150084,-0.614906,2
390.31,-146.737,644.84,0.254517,0.150084,-0.614906,2
313.114,-81.5896,651.982,-0.651086,0.244011,0.718553,2
-84.272,23.4619,1039.78,0.650133,-0.274205,0.0747442,2
-181.698,52.6507,983.588,0.302557,-0.544959,-0.00124354,2
-282.713,135.174,771.74,-0.0747871,-0.618811,0.457848,2
-244.299,-4.49702,623.138,0.61316,0.590265,-0.367337,2
-245.927,-95.7072,631.508,-0.453121,0.720457,0.292471,2
-226.295,-10.5038,597.427,-0.453121,0.720457,0.292471,2
-193.948,-103.215,569.459,0.0920454,-0.325956,0.630145,2
58.1493,427.257,894.217,0.521504,-0.0704081,0.833084,2
198.92,553.678,595.354,-0.395883,0.346778,-0.600279,1
185.797,890.908,575.883,-0.443768,0.364558,-0.608074,1
231.7,972.282,439.246,-0.0581011,0.566752,-0.0447715,1
-92.4265,423.338,866.183,0.166581,0.677632,0.102377,1
-70.99,554.398,538.751,0.463385,0.521631,0.421244,1
-36.519,886.295,465.616,0.411678,0.5107,0.438484,1
-14.0167,939.885,324.852,0.656289,0.0719561,0.740121,1
-62.2282,-81.6731,1051.86,-0.555947,0.596657,-0.419294,2
-113.584,-122.757,926.036,-0.555947,0.596657,-0.419294,2
-83.648,-154.318,949.563,0.028786,0.815014,-0.0144255,2
-0.392426,-144.636,1023.87,0.596657,0.555947,0.398894,2
-127.565,-147.237,962.021,0.028786,0.815014,-0.0144255,2
-136.674,-132.276,1076.45,-0.555947,0.596657,-0.419294,2
;
-39.6043,367.782,834.358,0.657838,-0.172508,0.666034,2
-31.8104,271.667,954.49,0.626694,-0.264129,0.615803,2
-19.244,170.557,1023.67,0.493263,-0.398569,0.610819,2
-31.3764,-11.5277,1066.56,-0.459712,0.436842,-0.570835,2
-1.02398,17.9631,1066.09,-0.757276,-0.0127829,0.0740974,2
121.014,32.22,1054.29,0.855877,-0.08873,-0.351762,2
296.819,57.8552,895.005,-0.605064,0.611796,0.505778,2
244.706,-77.9409,757.341,-0.0927322,0.292164,-0.701406,2
239.495,-158.288,736.595,-0.101745,0.289149,-0.721017,2
220.187,-247.386,716.754,-0.101745,0.289149,-0.721017,2
185.455,-155.068,714.242,-0.399011,0.0403382,0.900268,2
-57.9626,19.5815,1054.61,0.629959,-0.265049,0.0893425,2
-153.75,42.8013,998.212,0.29554,-0.527956,0.076764,2
-258.474,89.0914,783.736,-0.0550451,-0.602537,0.511694,2
-207.821,-50.9629,646.082,-0.542426,-0.627442,0.243714,2
-214.725,-136.415,620.299,-0.488405,-0.670351,0.201094,2
-216.595,-215.691,574.229,-0.488405,-0.670351,0.201094,2
-145.725,-142.329,587.461,0.0303732,-0.414542,0.651464,2
37.711,381.43,840.262,0.560741,0.193952,0.800684,2
161.263,260.403,540.966,-0.488994,0.336141,-0.541956,1
99.6231,582.109,498.042,-0.514935,0.281525,-0.601001,1
134.808,641.573,351.78,-0.167102,0.558057,-0.0430354,1
-109.323,355.475,829.035,-0.166828,0.678909,-0.195081,2
-108.615,184.581,528.987,0.366148,0.595471,0.352849,1
-94.6524,476.68,367.966,0.285992,0.612621,0.318259,1
-82.3016,469.85,219.808,0.638544,0.232119,0.690198,1
-33.7299,-81.853,1071.44,-0.546554,0.614617,-0.399794,2
-86.9494,-115.005,947.671,-0.546554,0.614617,-0.399794,2
-57.5706,-147.307,968.389,0.0481283,0.821072,0.00338712,2
25.4046,-142.489,1039.62,0.614617,0.546554,0.404585,2
-100.141,-140.591,981.833,0.0481283,0.821072,0.00338712,2
-106.519,-131.742,1094.44,-0.546554,0.614617,-0.399794,2
;
-34.6631,369.895,839.622,0.658841,-0.200413,0.663353,2
-28.8953,271.903,956.694,0.62724,-0.284266,0.619718,2
-20.3114,171.362,1025.51,0.48453,-0.40098,0.609383,2
-32.4206,-10.1081,1064.09,-0.450814,0.438545,-0.568703,2
-2.39769,19.2201,1064.65,-0.747344,-0.0372031,0.0244571,2
119.535,29.9972,1066.22,0.843037,-0.0148235,-0.26597,2
322.599,82.902,956.815,-0.587897,0.604407,0.517934,2
269.541,-28.5675,801.22,-0.0530137,0.266521,-0.800714,2
241.563,-104.4,784.897,-0.0241726,0.270666,-0.73895,2
219.483,-189.925,757.32,-0.0241726,0.270666,-0.73895,2
196.118,-87.7528,756.373,-0.414915,0.0673515,0.904315,2
-58.7083,20.9201,1052.51,0.645249,-0.245876,0.0797801,2
-156.278,43.7361,1001.1,0.335582,-0.491037,0.0867123,2
-277.498,89.7821,797.812,0.0188022,-0.594457,0.502964,2
-234.716,-32.6077,644.04,0.565814,0.684261,-0.161749,2
-236.019,-116.5,614.994,0.549846,0.697157,-0.151751,2
-234.371,-198.219,575.096,0.549846,0.697157,-0.151751,2
-182.739,-119.311,582.298,0.0232931,-0.49574,0.532419,2
42.7534,379.259,843.645,0.590178,0.186195,0.77653,2
137.147,240.863,544.531,-0.493871,0.372999,-0.546635,1
96.4783,563.617,505.492,-0.502394,0.315602,-0.599309,1
130.425,628.225,362.625,-0.134202,0.573419,-0.0456481,1
-104.473,361.452,835.994,-0.162534,0.684977,-0.208027,2
-113.013,188.444,540.57,0.382191,0.591136,0.346594,1
-92.8625,480.333,385.608,0.315858,0.605945,0.321351,1
-83.553,481.009,238.3,0.655022,0.206396,0.685994,1
-34.6234,-79.9467,1067.43,-0.564427,0.601414,-0.397694,2
-87.2478,-117.815,946.053,-0.564427,0.601414,-0.397694,2
-56.7957,-148.251,967.12,0.0261532,0.824374,0.00300854,2
25.881,-138.726,1036.83,0.601414,0.564427,0.401949,2
-99.1113,-142.772,980.686,0.0261532,0.824374,0.00300854,2
-104.78,-131.386,1092.16,-0.564427,0.601414,-0.397694,2
;
-31.7344,368.703,837.99,0.668711,-0.207548,0.660956,2
-25.7451,272.89,958.128,0.635705,-0.29348,0.619826,2
-18.4464,173.015,1029.45,0.490338,-0.404024,0.606428,2
-30.1945,-9.47295,1069.22,-0.456359,0.442045,-0.566135,2
0.0645258,20.0136,1069.17,-0.751515,-0.025497,0.0666842,2
122.031,35.514,1060.94,0.860828,0.0412782,-0.228855,2
334.471,101.794,975.985,0.727333,-0.462294,-0.447872,2
368.736,9.983,801.724,-0.131068,0.601367,-0.31976,2
380.374,-36.8221,734.172,-0.271918,0.552161,-0.4837,2
373.138,-120.86,694.668,-0.271918,0.552161,-0.4837,2
371.01,-78.4001,722.626,0.295995,0.312615,-0.745484,2
-56.8097,21.7432,1057.88,0.644583,-0.239016,0.0741438,2
-155.971,44.5293,1007.9,0.317498,-0.495372,0.0698131,2
-277.196,93.5763,803.434,-0.124926,-0.574971,0.618212,2
-191.04,-65.9678,713.371,0.518429,0.619553,-0.432126,2
-175.932,-154.007,716.215,0.422135,0.688779,-0.368787,2
-155.714,-238.291,686.736,0.422135,0.688779,-0.368787,2
-112.457,-158.361,697.582,-0.100475,-0.220425,0.790823,2
46.5519,375.519,839.523,0.579204,0.203832,0.778118,2
148.016,222.98,547.086,-0.494513,0.364059,-0.547327,1
103.234,547.01,505.109,-0.535364,0.322732,-0.594421,1
127.989,603.338,355.806,-0.152672,0.60186,-0.0643251,1
-102.329,362.558,836.608,-0.158286,0.683206,-0.202666,2
-107.736,192.509,536.808,0.386641,0.585006,0.356421,1
-87.2528,489.951,387.905,0.341991,0.612012,0.309947,1
-84.9524,494.145,239.409,0.677744,0.192308,0.668333,1
-32.4354,-79.7533,1072.91,-0.566221,0.613349,-0.407284,2
-91.7015,-120.086,954.395,-0.566221,0.613349,-0.407284,2
-61.603,-151.233,975.649,0.0333243,0.834082,-0.0259657,2
24.612,-142.711,1042.25,0.613349,0.566221,0.370563,2
-103.357,-143.303,990.644,0.0333243,0.834082,-0.0259657,2
-104.206,-127.337,1102.44,-0.566221,0.613349,-0.407284,2
;
-26.0053,379.341,838.682,0.648971,-0.239628,0.66383,2
-25.5704,275.47,951.444,0.613182,-0.3203,0.622252,2
-23.0678,171.447,1016.21,0.517143,-0.386905,0.613229,2
-32.8017,-7.03946,1069.66,-0.48445,0.427131,-0.574784,2
-2.78753,22.3487,1066.55,-0.774026,0.00153514,0.0847589,2
118.293,35.1232,1050.19,0.89686,0.0172094,-0.232768,2
329.893,83.9906,954.114,0.767146,-0.464909,-0.397572,2
380.039,-27.5798,796.75,0.295324,0.158135,-0.720109,2
378.374,-95.6411,749.716,0.318398,0.10414,-0.60295,2
401.7,-170.557,700.06,0.318398,0.10414,-0.60295,2
363.042,-97.1472,711.097,0.711531,-0.0787816,-0.687114,2
-59.7896,23.0803,1056.82,0.622222,-0.216067,0.0587823,2
-161.47,43.5011,1011.92,0.445027,-0.508614,0.109145,2
-272.483,114.536,808.995,0.117431,0.665543,-0.636426,2
-132.011,-12.5281,739.279,0.653953,0.73299,-0.114737,2
-126.971,-101.482,739.78,0.463718,0.865965,-0.0768069,2
-80.2776,-177.179,719.283,0.463718,0.865965,-0.0768069,2
-109.246,-105.203,711.291,-0.307163,-0.594908,0.274616,2
52.1789,383.312,842.038,0.59349,0.186448,0.774035,2
144.304,244.438,541.071,-0.511151,0.35465,-0.567547,1
110.036,564.906,476.077,0.567827,-0.308301,0.616688,1
131.604,600.845,320.639,-0.186187,0.614636,-0.119522,1
-96.5075,375.761,835.656,-0.113416,0.696358,-0.165269,2
-104.912,243.198,518.708,0.414556,0.570801,0.37306,1
-81.6463,549.82,392.905,0.364989,0.617655,0.297704,1
-85.8384,556.922,245.016,0.697945,0.180119,0.650797,1
-34.6012,-76.6393,1078.62,-0.539504,0.589542,-0.3975,2
-75.6004,-107.416,950.397,-0.539504,0.589542,-0.3975,2
-46.235,-138.702,972.133,0.0353817,0.798356,0.0378057,2
30.0425,-132.23,1049.64,0.589542,0.539504,0.450965,2
-89.85,-134.963,982.254,0.0353817,0.798356,0.0378057,2
-105.562,-131.177,1093.68,-0.539504,0.589542,-0.3975,2
;
-22.5448,394.708,859.776,0.630224,-0.264418,0.658876,2
-23.9612,281.923,963.023,0.598109,-0.330703,0.621227,2
-22.8094,175.336,1022.87,0.49352,-0.41836,0.60518,2
-38.2875,-5.80183,1062.58,-0.45838,0.45659,-0.566032,2
-7.41793,22.6787,1061.65,-0.748697,-0.0171396,0.0400099,2
114.644,32.3088,1057.08,0.914692,0.00440661,-0.236679,2
324.955,70.9447,955.214,-0.496532,0.768203,0.403479,2
224.392,-84.3849,882.554,-0.228919,0.353102,-0.727175,2
206.048,-164.577,875.884,0.25791,-0.332516,0.770363,2
168.256,-248.815,883.182,0.25791,-0.332516,0.770363,2
157.633,-153.96,854.064,-0.252876,-0.170032,0.928544,2
-64.2155,25.9752,1052.15,0.641243,-0.251942,0.0273588,2
-162.456,57.929,1007.05,0.495806,-0.521281,0.0220474,2
-272.4,175.291,827.103,0.045595,-0.717969,0.462513,2
-180.039,91.9737,668.817,0.666245,0.63796,-0.154334,2
-193.763,5.3874,654.27,0.429587,0.816291,-0.0341311,2
-163.267,-60.8484,599.772,0.429587,0.816291,-0.0341311,2
-175.308,-6.93703,629.08,-0.221021,-0.442036,0.330606,2
55.3497,398.438,864.918,0.632299,0.125465,0.759736,2
119.132,299.581,542.585,-0.511375,0.392558,-0.565098,1
101.711,622.051,485.608,0.535133,-0.307958,0.6367,1
134.976,661.973,333.679,-0.163266,0.591221,-0.125198,1
-92.7857,391.345,855.138,-0.0706446,0.719071,-0.144995,1
-118.895,289.333,528.951,0.448659,0.566258,0.365364,1
-88.5002,599.85,417.298,0.351118,0.609493,0.30035,1
-87.0635,603.992,269.629,0.682419,0.184044,0.66292,1
-42.3297,-75.6037,1066.25,-0.568391,0.597708,-0.393459,2
-94.4102,-113.887,944.63,-0.568391,0.597708,-0.393459,2
-63.4583,-143.947,965.606,0.0207309,0.824557,0.00889484,2
19.1368,-133.373,1035.41,0.597708,0.568391,0.406038,2
-105.891,-139.173,979.204,0.0207309,0.824557,0.00889484,2
-111.734,-128.266,1090.82,-0.568391,0.597708,-0.393459,2
;
-39.5715,381.279,870.528,0.615811,-0.321329,0.629075,2
-39.3682,259.973,953.115,0.565833,-0.402875,0.575173,2
-37.7569,148.172,988.639,0.497053,-0.441193,0.581106,2
-49.3891,-27.5049,1018.55,-0.460071,0.479633,-0.541569,2
-20.0714,0.159949,1017.72,-0.729238,-0.0726342,0.0384636,2
95.9281,18.7615,1022.73,0.836299,0.165547,-0.165636,2
298.307,119.033,997.067,0.683556,-0.509464,-0.478858,2
302.558,24.4332,831.443,-0.282608,0.535218,-0.556632,2
292.858,-49.0004,803.385,-0.260619,0.546263,-0.53304,2
278.187,-130.329,770.669,-0.260619,0.546263,-0.53304,2
244.398,-46.7671,799.268,-0.121259,-0.376827,0.885538,2
-74.9574,3.18085,1011.19,0.677449,-0.180098,-0.0479581,2
-175.619,36.9605,990.493,0.360008,-0.296386,-0.202945,2
-347.46,167.33,906.125,0.0354787,-0.464964,0.480633,2
-367.862,35.7815,766.109,0.556026,0.598602,-0.289937,2
-375.81,-47.4886,749.486,0.555449,0.599138,-0.289457,2
-385.813,-130.861,725.369,0.555449,0.599138,-0.289457,2
-330.311,-60.188,714.99,0.000364998,-0.333827,0.597099,2
35.3613,383.194,873.156,0.649522,0.048589,0.758348,2
86.3723,349.495,549.578,-0.4847,0.435167,-0.543559,1
76.822,663.372,528.747,0.513376,-0.314777,0.652508,1
115.593,702.802,384.911,-0.143097,0.58067,-0.137913,1
-107.142,379.552,868.157,-0.0146499,0.709867,-0.0638398,2
-112.396,343.256,541.259,0.459663,0.541036,0.41727,1
-91.3011,652.01,468.02,0.36706,0.604629,0.325435,1
-90.9479,665.311,326.866,0.690347,0.169538,0.668921,1
-52.5263,-94.624,1018.85,0.615911,-0.536776,0.373113,2
-91.9692,-141.766,901.836,0.615911,-0.536776,0.373113,2
-58.4789,-164.748,923.514,-0.0559568,0.815073,0.0470635,2
15.8331,-139.935,992.333,0.536776,0.615911,0.439671,2
-99.7775,-166.827,935.334,-0.0559568,0.815073,0.0470635,2
-110.392,-155.164,1041.95,0.615911,-0.536776,0.373113,2
;
